"Dato","Tilsig","Temperatur","Nedbor","Evaporasjon","Snodybde","Avrenning","Vindstyrke","Solstraaling"
2014-12-29,3.48,266.237083333333,7215.7084,31.4964,82.2931375,0.0456,13.5054041666667,4.77257083333333
2014-12-30,3.211,271.366875,3358.4162,12.1162,75.0512291666667,0.0456,14.45755,4.61130833333333
2014-12-31,3.175,274.151041666667,969.7678,13.6775,66.1497791666667,0.0456,11.0101,5.4171875
2015-01-01,3.936,271.952916666667,8940.5811,21.7734,79.3875458333333,0,9.964025,6.40935
2015-01-02,4.341,268.386458333333,13734.3315,-28.5584,89.8402833333333,0,15.5866375,6.17391666666667
2015-01-03,4.351,265.135,3460.2901,17.7349,99.1994875,0,16.9234416666667,7.251725
2015-01-04,4.231,262.875416666667,2560.1072,35.1978,111.019208333333,0,15.1915541666667,7.42943333333333
2015-01-05,4.092,266.600625,2349.9319,16.0899,110.688620833333,0,5.85264166666667,5.35350833333333
2015-01-06,4.071,268.744583333333,3893.5747,33.1038,112.201858333333,0,8.56123333333333,6.69890416666667
2015-01-07,4.029,267.341458333333,2952.05,-16.069,112.538816666667,0,8.43568333333333,7.987125
2015-01-08,4.061,267.466041666667,6694.0188,59.2048,111.636008333333,0,9.86753333333333,9.25277083333333
2015-01-09,4.092,263.1375,188.6447,31.1968,109.9130125,0,4.6772375,9.96314166666667
2015-01-10,4.474,263.243333333333,13926.4277,10.144,116.9641125,0,9.25440833333333,6.26021666666667
2015-01-11,4.679,264.350625,10651.3444,14.1827,128.790129166667,0,7.29414166666667,5.68889166666667
2015-01-12,4.997,264.961666666667,14522.5207,27.5321,131.2570375,0,9.9967875,7.66166666666667
2015-01-13,4.937,265.947708333333,6924.8824,50.0433,142.332954166667,0,11.1460916666667,10.8779291666667
2015-01-14,4.587,263.903958333333,1165.4924,68.4412,139.102875,0,9.2696,11.2145958333333
2015-01-15,4.485,264.711458333333,5145.2032,45.1447,151.6793375,0,12.2147375,8.24879583333333
2015-01-16,4.83,266.769583333333,8158.4174,50.5292,159.239091666667,0,10.9208791666667,11.7740208333333
2015-01-17,5.329,267.529791666667,2802.1673,39.4231,162.526404166667,0,8.9960125,10.8834
2015-01-18,5.742,265.300625,540.9624,19.6797,160.567816666667,0,5.51254583333333,13.2671458333333
2015-01-19,5.874,261.252916666667,164.5273,17.5108,159.919275,0,6.87530833333333,15.2840666666667
2015-01-20,5.636,261.521458333333,438.4574,27.0838,157.312541666667,0,8.93579166666667,14.3658541666667
2015-01-21,5.168,262.672708333333,601.2657,20.0911,155.1318125,0,7.8332625,14.7915
2015-01-22,4.655,257.133125,66.3207,41.5928,154.991920833333,0,3.6535125,15.1165208333333
2015-01-23,4.221,260.673125,1322.2598,40.0218,157.897483333333,0,7.80795833333333,14.4097875
2015-01-24,3.854,263.731041666667,1527.2815,40.8821,155.0046625,0,7.54799583333333,20.2068458333333
2015-01-25,3.489,264.746666666667,2973.5864,45.1444,154.006483333333,0,8.14033333333333,14.3375666666667
2015-01-26,3.257,268.045,4114.0951,49.6693,168.8524625,0,7.58822083333333,20.5034041666667
2015-01-27,3.051,266.826041666667,4518.1031,51.3896,172.4894875,0,9.10231666666667,15.52535
2015-01-28,2.88,269.755,6911.9594,41.8164,175.344295833333,0,8.27994166666667,17.7545625
2015-01-29,2.78,265.854166666667,6160.8087,2.8521,171.294016666667,0,6.63188333333333,19.0449791666667
2015-01-30,2.723,265.167083333333,1765.8901,18.8194,178.300725,0,11.4161958333333,22.3995458333333
2015-01-31,2.651,262.371458333333,199.8389,20.2407,185.142129166667,0,6.28916666666667,28.8180333333333
2015-02-01,2.58,259.386041666667,504.4342,33.4097,176.902041666667,-0.0888,10.5029791666667,24.03545
2015-02-02,2.495,262.717708333333,1130.0927,19.0618,181.562641666667,-0.0888,11.5539166666667,23.6749333333333
2015-02-03,2.404,261.900833333333,315.0029,17.1333,178.313466666667,-0.0888,8.9290125,28.3589625
2015-02-04,2.315,259.570416666667,95.263,25.3874,184.0930875,-0.0888,5.94170416666667,30.5555958333333
2015-02-05,2.222,263.723333333333,1521.9338,10.4226,187.354733333333,-0.0888,10.3450416666667,23.3658208333333
2015-02-06,2.09,268.114375,692.7771,59.2517,192.7655875,-0.0888,15.2475,28.6015791666667
2015-02-07,2.2,265.720208333333,13809.9158,-123.5679,208.489158333333,-0.0888,25.2405875,26.7313541666667
2015-02-08,2.208,266.613333333333,7839.1133,-19.0831,206.537225,-0.0888,21.9102208333333,25.6916208333333
2015-02-09,2.069,271.266875,2985.4065,34.9914,208.927791666667,-0.0888,19.0774041666667,23.4127125
2015-02-10,1.989,272.41875,2170.3281,5.2542,208.1775625,-0.0888,19.5420666666667,27.2747583333333
2015-02-11,1.943,270.1275,574.7937,63.3786,208.323791666667,-0.0888,13.0176541666667,40.1722458333333
2015-02-12,1.904,269.778958333333,2844.6984,-8.6305,211.470966666667,-0.0888,8.1529625,28.3264291666667
2015-02-13,1.866,268.144583333333,703.6032,-13.7604,217.466841666667,-0.0888,4.96605,32.9989791666667
2015-02-14,1.822,266.20875,510.9198,11.117,217.498641666667,-0.0888,4.87775416666667,46.4097833333333
2015-02-15,1.773,267.139791666667,198.0921,-20.6257,217.129883333333,-0.0888,12.4909916666667,41.3274458333333
2015-02-16,1.73,265.860625,286.862,-36.6322,230.596229166667,-0.0888,12.8881458333333,45.8127208333333
2015-02-17,1.779,266.859791666667,9153.2059,-20.6258,231.594491666667,-0.0888,12.9229458333333,45.5705
2015-02-18,1.872,272.272916666667,13358.5259,66.734,253.720820833333,-0.0888,12.9406291666667,35.6590125
2015-02-19,2.2,273.426458333333,8785.1767,56.8988,259.3096125,-0.0888,11.4705958333333,48.277575
2015-02-20,2.739,268.857708333333,1962.4904,-44.2691,253.917775,-0.0888,7.64121666666667,60.7420791666667
2015-02-21,3.184,266.578333333333,1094.371,4.2516,249.651595833333,-0.0888,6.44452083333333,66.3123
2015-02-22,3.423,264.40125,1642.0817,-23.3645,250.153858333333,-0.0888,7.49425416666667,62.9645833333333
2015-02-23,3.605,265.68875,4342.798,-18.5818,253.676308333333,-0.0888,12.9070458333333,54.1580458333333
2015-02-24,3.556,266.613958333333,1198.2877,17.5579,254.6236125,-0.0888,10.2955875,60.7501208333333
2015-02-25,3.528,267.538541666667,1377.9624,13.1608,251.1203,-0.0888,6.47285,58.9060666666667
2015-02-26,3.395,267.606666666667,12370.2511,-110.1459,258.527558333333,-0.0888,13.7549375,46.7800375
2015-02-27,3.348,267.546666666667,1931.1085,22.1476,259.068079166667,-0.0888,9.10420833333333,83.3974333333333
2015-02-28,3.321,269.270625,1851.0074,-16.6918,258.292358333333,-0.0888,11.9834583333333,67.2524458333333
2015-03-01,3.33,269.370208333333,5269.9968,-44.1997,260.6892625,0.0456,14.5429083333333,65.080925
2015-03-02,3.229,267.107708333333,688.7413,23.3013,265.915766666667,0.0456,5.29877916666667,77.2817666666667
2015-03-03,3.086,263.465,509.437,8.6284,264.637504166667,0.0456,4.29254166666667,78.7875416666667
2015-03-04,2.939,263.354583333333,1480.8981,23.2703,260.428575,0.0456,7.99435416666667,86.5372125
2015-03-05,2.83,267.809166666667,9756.3864,28.4194,265.031816666667,0.0456,8.2530875,50.9848916666667
2015-03-06,2.715,269.377083333333,1981.8154,19.6406,273.945795833333,0.0456,8.884725,85.96545
2015-03-07,3.442,273.665416666667,26038.8833,31.0566,284.63395,0.0456,15.5994708333333,41.4817916666667
2015-03-08,9.865,271.809791666667,23981.1557,-48.2015,286.846695833333,0.0456,14.0323,76.9656916666667
2015-03-09,10.264,268.422083333333,3274.8823,-178.5505,280.749220833333,0.0456,11.3744541666667,100.135525
2015-03-10,7.822,270.892708333333,14701.9456,-144.552,282.497679166667,0.0456,16.3338833333333,62.1695833333333
2015-03-11,6.37,267.33125,123.3275,-55.4914,282.980816666667,0.0456,9.707525,120.808408333333
2015-03-12,5.52,268.169583333333,611.9049,-35.452,275.885054166667,0.0456,8.8560125,117.9966625
2015-03-13,4.949,266.88125,0,-0.801999999999999,276.724604166667,0.0456,6.3202375,121.616591666667
2015-03-14,4.451,267.513958333333,0,-11.7209,277.277808333333,0.0456,3.96789166666667,131.984108333333
2015-03-15,4.385,268.378958333333,0,-25.432,280.5330125,0.0456,5.5845125,138.953366666667
2015-03-16,4.362,268.191666666667,204.904,-8.0297,285.104341666667,0.0456,7.64797916666667,91.5829625
2015-03-17,3.915,269.875,149.8794,-13.5822,288.219995833333,0.0456,6.4419375,111.606995833333
2015-03-18,3.673,269.057083333333,137.5473,-26.4559,292.276370833333,0.0456,4.4567,119.729475
2015-03-19,3.634,270.828541666667,3370.7041,-82.8826,300.73905,0.0456,8.2122375,68.3881625
2015-03-20,3.576,270.126041666667,6417.9191,-111.2049,311.630479166667,0.0456,5.6072125,76.5693875
2015-03-21,3.339,263.657291666667,381.3672,-99.6959,313.029291666667,0.0456,4.70980833333333,157.735125
2015-03-22,3.293,268.747916666667,7031.7295,-145.8547,309.926620833333,0.0456,11.4851916666667,95.4908208333333
2015-03-23,3.395,271.155416666667,7261.3173,-27.7901,310.295404166667,0.0456,17.1055625,129.280995833333
2015-03-24,3.22,267.327916666667,168.86,-26.6419,306.7981875,0.0456,7.07755833333333,158.430054166667
2015-03-25,3.034,265.582916666667,101.4993,-15.3507,309.4306875,0.0456,7.390625,155.850583333333
2015-03-26,3.139,264.797708333333,5433.1776,-106.3967,319.8579625,0.0456,10.28545,99.293575
2015-03-27,3.238,266.387083333333,695.3813,-20.4377,320.9198125,0.0456,5.09522083333333,134.3284125
2015-03-28,3.042,267.524583333333,3002.6176,-34.4593,319.908925,0.0456,11.7547083333333,152.588054166667
2015-03-29,2.939,268.358125,2153.5289,-16.2809,321.352170833333,0.0456,5.8325125,145.354483333333
2015-03-30,2.999,266.55125,1479.9501,-26.8595,325.1287,0.0456,3.43274583333333,146.6713875
2015-03-31,2.897,264.29625,239.0576,-13.6445,329.274425,0.0456,3.9288625,173.0998
2015-04-01,2.838,265.755,1531.0162,-52.7063,331.010179166667,0.0456,8.55051666666667,152.6036625
2015-04-02,2.683,265.794375,1197.0085,-56.1331,336.070995833333,0.0456,11.8464875,167.141120833333
2015-04-03,2.739,266.131458333333,399.0084,-81.8666,339.3902125,0.0456,6.207675,180.737645833333
2015-04-04,2.611,262.967708333333,2.7102,-41.4244,341.9207125,0.0456,2.94267916666667,195.394729166667
2015-04-05,2.643,266.135833333333,2681.0635,-42.5099,345.849833333333,0.0456,4.91702083333333,123.469491666667
2015-04-06,2.619,270.535416666667,1518.3708,-22.4312,350.364291666667,0.0456,11.08585,165.887566666667
2015-04-07,2.838,273.126875,2491.4983,-100.6594,362.622658333333,0.0456,17.3897958333333,121.1954125
2015-04-08,3.113,269.385,570.5209,-208.1618,361.738983333333,0.0456,13.4121291666667,209.1382625
2015-04-09,3.051,272.57125,1749.4651,-158.2662,368.3832625,0.0456,14.2462666666667,151.480966666667
2015-04-10,3.442,273.098125,155.2779,-102.5726,374.639525,10.1374,11.3486625,177.783420833333
2015-04-11,3.905,273.422708333333,6838.9474,-246.5186,377.1254875,3.1506,9.07545833333333,181.264420833333
2015-04-12,4.374,269.11375,4816.8845,-443.1585,367.416691666667,0.0456,9.82310833333333,204.929970833333
2015-04-13,4.04,267.121458333333,1695.3016,-479.002,361.179520833333,0.0456,10.5987166666667,205.2310875
2015-04-14,3.743,269.366458333333,8380.7836,-401.1173,368.834591666667,0.0456,9.15970416666667,150.505754166667
2015-04-15,3.625,269.952083333333,5655.5009,-384.8088,368.007870833333,0.0456,10.328875,200.479058333333
2015-04-16,3.518,269.264583333333,2630.5132,-544.7488,363.3984,0.0456,15.7342166666667,201.192366666667
2015-04-17,3.385,271.095625,224.7803,-375.2412,368.128675,16.3492,7.41261666666667,216.917025
2015-04-18,3.615,270.590208333333,807.0339,-396.719,373.310645833333,0.0456,9.94877083333333,191.888045833333
2015-04-19,3.813,273.704375,29.7913,-210.2177,378.562454166667,684.8449,8.48325833333333,239.30985
2015-04-20,4.713,276.8825,0,-128.4774,379.986629166667,934.8526,10.2115291666667,248.440075
2015-04-21,6.541,274.648541666667,14.4449,-314.0354,380.1774,1222.1286,7.669125,259.4575
2015-04-22,7.409,272.595625,5585.0875,-481.9439,383.286554166667,73.0277,16.7310291666667,163.262620833333
2015-04-23,7.806,268.933958333333,1802.726,-689.5793,385.982345833333,0.0456,18.1140083333333,219.742616666667
2015-04-24,6.384,268.002916666667,3166.7256,-613.4942,388.09315,0.0456,7.16936666666667,227.66215
2015-04-25,5.689,271.233333333333,10482.2925,-358.0762,397.109070833333,0.0456,10.3772416666667,170.362545833333
2015-04-26,6.119,268.437083333333,992.0951,-524.6421,387.27945,0.0456,8.25228333333333,252.884654166667
2015-04-27,5.405,268.597291666667,13.5472,-400.2605,380.6544875,0.0456,2.97318333333333,278.7574125
2015-04-28,5.045,268.912708333333,1411.8533,-469.5769,388.2776,0.0456,4.32537083333333,271.0119
2015-04-29,5.033,269.161458333333,2629.6042,-360.675,392.19435,0.0456,3.68120416666667,229.000429166667
2015-04-30,4.713,268.713125,2157.4906,-336.2844,396.886508333333,0.0456,3.79574166666667,228.224583333333
2015-05-01,4.496,269.024166666667,2524.0593,-375.649,398.317041666667,27.2635,3.88464166666667,222.365058333333
2015-05-02,4.319,267.832291666667,381.4956,-548.3003,401.6235,0,4.60420416666667,254.4670125
2015-05-03,4.178,268.784166666667,15.6464,-479.5911,403.905954166667,71.4455,5.38419583333333,294.095475
2015-05-04,4.242,271.653541666667,3523.1709,-282.0372,407.0722125,0,10.6096375,156.988666666667
2015-05-05,4.374,273.294166666667,4684.5192,-209.7578,413.3923125,441.8268,9.54721666666667,218.259633333333
2015-05-06,9.042,275.757291666667,1443.2671,-61.0142,399.4680375,1223.9476,7.31709166666667,256.305525
2015-05-07,14.808,273.2525,2892.144,-253.8865,387.228570833333,409.8602,8.01544166666667,232.875066666667
2015-05-08,14.59,270.489375,1972.4704,-627.1933,380.024733333333,64.8684,9.75987916666667,276.157725
2015-05-09,11.927,270.681041666667,371.43,-558.0745,378.0601875,517.9681,4.42598333333333,302.6465875
2015-05-10,10.954,270.930833333333,673.514,-663.362,370.830983333333,395.7638,6.7185875,289.066325
2015-05-11,11.035,273.172708333333,8224.4983,-199.6623,367.3847875,638.2931,8.28609583333333,188.252108333333
2015-05-12,15.105,273.6525,2466.9917,-224.2137,359.259191666667,686.2337,5.97374583333333,283.1636
2015-05-13,16.908,272.539375,1295.5742,-334.6518,357.828595833333,692.8164,9.3048375,265.885054166667
2015-05-14,16.145,269.915416666667,385.9663,-703.5402,350.364370833333,0,9.203975,261.580458333333
2015-05-15,14.784,271.404791666667,0,-456.3563,335.549820833333,910.9023,3.19452083333333,331.1737
2015-05-16,14.109,271.814375,4396.9749,-329.648,332.917479166667,562.1481,6.72464583333333,147.7435
2015-05-17,11.969,271.441041666667,1626.7412,-539.8725,322.973475,244.4144,5.38854166666667,223.166575
2015-05-18,10.774,272.626875,903.994,-488.4578,311.363541666667,766.1357,6.42022916666667,310.203875
2015-05-19,11.589,272.579583333333,3462.7542,-467.7105,304.077054166667,769.8983,10.0745791666667,233.677333333333
2015-05-20,11.61,272.904166666667,2905.5736,-392.1537,281.868229166667,774.5977,6.0828875,239.288129166667
2015-05-21,13.5,273.386666666667,1398.5003,-442.9249,272.197475,1101.7343,6.57219583333333,255.358383333333
2015-05-22,17.015,272.954375,12563.3145,-254.003,265.1717,596.9331,10.3810166666667,191.780516666667
2015-05-23,18.056,271.591875,5644.4704,-502.5332,270.188316666667,115.6274,13.402175,271.82235
2015-05-24,16.197,272.700416666667,3679.7971,-294.9127,252.010420833333,401.4036,5.30783333333333,165.779641666667
2015-05-25,15.48,272.989791666667,3030.8925,-298.1903,240.737525,772.7184,5.94407083333333,216.5756375
2015-05-26,16.197,273.10625,456.4451,-403.1858,220.906529166667,987.0473,7.07679583333333,273.7032875
2015-05-27,16.749,272.791041666667,2982.7804,-428.2053,213.969845833333,949.4462,6.58741666666667,310.2411625
2015-05-28,18.056,272.96625,7328.3203,-336.9344,206.060354166667,1268.1206,7.913225,213.684908333333
2015-05-29,18.791,273.24125,8101.426,-382.7308,197.667604166667,382.6022,6.45583333333333,250.553475
2015-05-30,19.223,272.81375,7784.7989,-344.0158,192.326825,336.5463,7.094125,185.310429166667
2015-05-31,16.989,273.923125,4441.7234,-286.0754,189.745370833333,1079.1736,7.31359166666667,191.613470833333
2015-06-01,19.078,272.6675,10004.7365,-559.0553,180.615029166667,431.3435,11.9717083333333,222.509983333333
2015-06-02,17.15,272.161458333333,6434.6215,-579.7318,176.151758333333,294.2153,10.7902333333333,212.931779166667
2015-06-03,15.279,272.728333333333,8815.3501,-429.1243,173.5067625,19.0056,12.5087,205.450429166667
2015-06-04,14.735,273.145208333333,3974.4041,-729.8414,167.345745833333,490.3892,12.3064333333333,271.009141666667
2015-06-05,16.249,274.880625,344.4479,-725.4995,158.075608333333,1327.4358,6.39705416666667,281.746091666667
2015-06-06,27.529,276.224375,7104.8849,-571.9024,148.760954166667,3638.623,7.00284583333333,203.5285875
2015-06-07,39.868,274.183541666667,6550.4204,-611.7608,140.043920833333,1551.2291,7.9708375,243.602929166667
2015-06-08,37.888,273.753958333333,1198.195,-695.7835,135.790345833333,1834.0474,7.47193333333333,282.4335875
2015-06-09,33.577,273.137291666667,304.1928,-662.1888,123.506529166667,1467.4249,8.21365,236.739841666667
2015-06-10,30.456,274.799791666667,5830.1242,-327.5918,120.740891666667,1735.9719,10.9742083333333,133.502975
2015-06-11,42.107,275.247916666667,2839.9825,-210.1881,119.774275,2661.5858,10.2001416666667,182.062104166667
2015-06-12,49.154,275.6575,900.8536,-615.9243,102.308416666667,3329.1334,9.10929583333333,259.337833333333
2015-06-13,47.825,275.192916666667,905.7672,-742.1547,94.8187083333333,3301.514,5.00940833333333,276.711804166667
2015-06-14,41.914,272.865833333333,2128.5082,-808.3832,89.9038166666667,1753.1062,8.8714875,281.546641666667
2015-06-15,33.202,272.801666666667,2183.4632,-861.6942,80.6274,1690.2568,12.7632375,249.203741666667
2015-06-16,28.496,273.766041666667,223.7373,-872.1923,70.4924125,2613.0113,7.88567916666667,314.151283333333
2015-06-17,28.722,274.096666666667,3957.7297,-274.8864,53.7641916666667,1753.1139,4.57489166666667,112.241704166667
2015-06-18,29.293,276.013958333333,2345.3831,-444.8895,42.6567583333333,3946.2094,4.47262916666667,194.867608333333
2015-06-19,38.846,277.183333333333,353.2731,-546.0657,30.480875,5385.1008,3.64879583333333,253.651820833333
2015-06-20,50.235,278.565208333333,1.9596,-939.8803,18.7627083333333,4022.3839,2.77945416666667,238.837808333333
2015-06-21,57.404,279.61,288.5053,-1693.4527,10.57355,2593.0179,3.7347,261.412854166667
2015-06-22,66.575,281.29625,800.7624,-2422.0778,6.21819166666667,1678.8332,4.41142916666667,282.865066666667
2015-06-23,77.517,280.450833333333,7102.92,-1834.6649,4.13914166666667,2240.6784,2.9189625,204.21235
2015-06-24,84.355,277.49,3289.4278,-1255.6516,3.57309166666667,1176.9867,4.75832916666667,130.921779166667
2015-06-25,71.807,275.698541666667,5423.8438,-1854.8791,3.53494583333333,1138.8973,9.3114625,232.311933333333
2015-06-26,55.756,279.387916666667,154.0668,-1654.7688,1.65938333333333,373.2645,4.53705416666667,185.163404166667
2015-06-27,66.575,282.276458333333,350.3263,-2734.254,1.65940833333333,478.9639,4.02178333333333,282.341616666667
2015-06-28,80.295,282.551458333333,2174.6494,-2376.9526,1.75475,777.9783,3.68344583333333,242.390608333333
2015-06-29,101.637,280.819791666667,9381.5864,-2473.2884,1.44955833333333,1794.0644,6.55117083333333,213.223095833333
2015-06-30,105.678,280.440625,2347.3389,-1835.5548,1.37327083333333,578.9547,5.33572083333333,168.596516666667
2015-07-01,128.326,284.085,789.9105,-1732.7438,1.5831125,491.3956,6.48280416666667,176.1009625
2015-07-02,211.238,288.712291666667,0,-3875.9743,0.41325,144.4276,7.93985833333333,316.563575
2015-07-03,254.654,286.324583333333,3298.4335,-2567.8777,0,449.6142,7.14040833333333,205.749154166667
2015-07-04,211.581,287.186666666667,67.0683,-3753.2864,0,8.1789,2.7990125,308.462529166667
2015-07-05,173.396,287.873541666667,652.9839,-3006.9302,0,101.7396,4.05955833333333,241.7527875
2015-07-06,232.338,282.553333333333,37723.7369,-673.8032,0,6169.0805,9.31615416666667,34.4301791666667
2015-07-07,241.169,279.281458333333,4625.814,-1422.8831,0,734.8152,8.06254583333333,104.260691666667
2015-07-08,140.38,278.353541666667,4982.5815,-1072.2192,0,854.7119,6.01690416666667,69.1765583333333
2015-07-09,105.45,276.377708333333,1795.9272,-2317.9431,0.03815,186.2123,11.9392333333333,216.309779166667
2015-07-10,73.609,277.209791666667,1217.4695,-1761.5116,0.5849375,89.9338,8.4379875,172.457775
2015-07-11,61.535,281.100625,339.9962,-1401.8418,0.50865,92.6514,2.37332916666667,154.128216666667
2015-07-12,68.422,282.085208333333,7186.5041,-1560.8583,0.572225,1060.8843,4.55963333333333,142.589779166667
2015-07-13,77.372,281.572708333333,11723.8221,-1750.4771,0.368783333333333,1856.5469,2.985075,148.0141875
2015-07-14,92.156,280.411666666667,9220.8852,-934.6608,0.832870833333333,1702.1318,3.93359166666667,80.1976333333333
2015-07-15,110.978,278.490833333333,12726.1073,-599.757,2.02815,2436.9414,5.05382083333333,47.3559875
2015-07-16,104.094,275.690625,8557.6586,-1042.7004,4.26634583333333,896.4891,9.39965416666667,131.036620833333
2015-07-17,73.609,280.410625,598.0208,-2493.6368,1.97093333333333,455.9662,6.5400125,273.854095833333
2015-07-18,70.305,278.1825,9668.0095,-1629.3457,1.837425,1571.3479,7.40560833333333,140.1870375
2015-07-19,76.726,279.407083333333,6081.7451,-1965.5285,1.25248333333333,1154.4392,5.00167083333333,184.700025
2015-07-20,71.533,280.350833333333,5524.7118,-2235.3917,0.546775,964.6044,3.25675416666667,197.440158333333
2015-07-21,71.807,279.334791666667,9090.4737,-891.8841,0.8010625,1651.2739,5.92677083333333,71.8398166666667
2015-07-22,76.582,279.958958333333,2946.3341,-2153.4795,0.6548625,642.1691,5.36228333333333,221.877475
2015-07-23,74.099,277.511041666667,4033.385,-1251.4425,0.534083333333333,713.9238,4.89907083333333,105.474720833333
2015-07-24,57.107,277.21,2826.1689,-2332.1466,0.178033333333333,445.9805,4.69939166666667,239.218183333333
2015-07-25,47.666,279.34625,1404.7026,-1913.0513,0,209.8232,5.59472083333333,184.4285625
2015-07-26,50.781,279.482083333333,7415.6525,-1523.9465,0,1199.8598,7.72087916666667,99.3749666666667
2015-07-27,53.685,279.98375,766.6276,-2467.6759,0,121.7235,5.45896666666667,230.905233333333
2015-07-28,49.1,279.877916666667,1182.0755,-2027.8173,0,185.2994,3.89016666666667,199.478654166667
2015-07-29,48.778,280.972916666667,3225.7737,-1849.2333,0,468.6846,5.45869166666667,167.471025
2015-07-30,55.001,280.468125,5709.149,-1506.0185,0,840.1758,5.72960833333333,143.963245833333
2015-07-31,62.788,277.580416666667,2314.7724,-2157.1761,0.578575,322.4498,6.60914166666667,196.83005
2015-08-01,47.825,278.639375,2125.6094,-2311.6629,1.4432375,471.2398,4.56482083333333,247.631866666667
2015-08-02,39.915,277.318333333333,8019.354,-1472.6504,2.34604166666667,1176.2864,5.98840416666667,160.099858333333
2015-08-03,37.079,278.026041666667,931.7952,-1462.1345,2.37783333333333,363.8939,5.97460833333333,170.0392
2015-08-04,39.169,280.3025,7905.8258,-1089.5148,1.7738375,1581.1229,8.8689125,121.197066666667
2015-08-05,129.265,283.075208333333,2996.8244,-1598.6328,1.57037916666667,888.8077,3.89079166666667,159.0257125
2015-08-06,98.124,282.389583333333,90.2782,-1899.3124,1.13169583333333,270.1843,6.36952083333333,183.313333333333
2015-08-07,106.435,283.196041666667,5718.7229,-1792.4814,1.18254583333333,1071.6673,5.4832125,176.760570833333
2015-08-08,97.331,280.155208333333,1709.6174,-1763.8933,1.35421666666667,487.6109,5.7021125,175.5657
2015-08-09,70.78,280.249375,1089.893,-1417.3195,0.998195833333333,318.4003,6.8380375,140.013770833333
2015-08-10,65.08,283.269166666667,597.5103,-1569.1738,0.6294375,212.8763,6.92499583333333,146.794091666667
2015-08-11,85.66,282.2,7206.5033,-1717.5116,0.96005,1303.6525,9.38715416666667,149.2876375
2015-08-12,94.757,278.812916666667,1175.8541,-1844.1556,0.928258333333333,301.1172,7.42421666666667,179.471566666667
2015-08-13,63.546,281.866041666667,0.0888,-2564.7418,0.712091666666667,152.83,4.84561666666667,262.676925
2015-08-14,50.127,283.157291666667,0.0888,-2579.5409,0.578575,118.2629,7.6488625,252.8427875
2015-08-15,50.127,284.032083333333,0.0888,-2753.8546,0.8646875,163.7415,11.0576541666667,243.147916666667
2015-08-16,62.16,282.638333333333,1331.8323,-1024.434,1.51952916666667,315.6682,10.1241291666667,87.4976125
2015-08-17,66.705,283.414375,86.0388,-2421.279,2.295175,399.3662,8.49072916666667,243.746095833333
2015-08-18,57.582,282.787083333333,0.0888,-2318.4873,2.5749875,376.6289,8.64955,247.118383333333
2015-08-19,45.184,283.630416666667,0.0888,-2566.7611,1.0681375,141.004,8.1226875,250.095895833333
2015-08-20,43.629,283.60875,0.0888,-2386.7018,0.0699416666666667,7.272,7.74425833333333,227.653570833333
2015-08-21,47.876,283.152916666667,0.0888,-2536.5716,0,0,9.68665,240.0303
2015-08-22,52.781,284.128333333333,30.8523,-1823.7504,0,4.545,5.43912916666667,175.748008333333
2015-08-23,53.97,284.128125,0.0888,-2427.5121,0,0,6.77755416666667,238.928591666667
2015-08-24,48.406,283.081041666667,56.3296,-2249.1594,0,6.3665,10.4945541666667,219.745816666667
2015-08-25,64.758,283.41625,18585.4659,-936.0587,0,2157.897,14.3111541666667,67.4424875
2015-08-26,108.27,283.263541666667,4091.9558,-1826.2924,0,514.9004,9.20464166666667,148.198529166667
2015-08-27,114.517,281.795625,16458.8766,-1202.6134,0,2217.0265,6.86979166666667,83.1068125
2015-08-28,85.351,278.719791666667,6048.7615,-1617.6799,0,858.7876,8.9856,131.326866666667
2015-08-29,59.933,278.835,1721.2852,-1476.829,0,205.5914,7.06929583333333,138.760516666667
2015-08-30,52.443,278.831041666667,2865.2363,-1422.8562,0,331.1392,4.44253333333333,142.793708333333
2015-08-31,46.467,278.716875,906.3069,-1486.4046,0,103.7012,2.61774166666667,160.5386625
2015-09-01,39.54,278.910416666667,735.2257,-1295.9697,0,95.1703,6.12455,119.2431125
2015-09-02,38.57,277.067291666667,9729.3966,-944.3348,0.247966666666667,1307.659,12.2660875,57.805125
2015-09-03,39.915,277.663541666667,1240.263,-1052.8907,1.087175,247.1283,5.42988333333333,97.3694208333333
2015-09-04,32.377,277.431458333333,8819.5915,-875.6467,0.890091666666667,997.3368,5.3884125,83.7710916666667
2015-09-05,32.093,276.223333333333,2073.9509,-1248.8244,2.2760875,285.5157,9.1,137.648908333333
2015-09-06,27.678,275.504791666667,459.4045,-1072.6777,1.68484166666667,96.772,8.47239166666667,118.5196625
2015-09-07,23.347,277.08875,2221.7054,-616.2544,1.557675,319.9078,14.2232375,63.062225
2015-09-08,21.05,279.850208333333,103.9081,-961.5251,1.09353333333333,131.9594,7.3371,124.766875
2015-09-09,21.05,282.199375,0.0456,-1575.6978,0.368783333333333,50.3791,3.36500416666667,179.022658333333
2015-09-10,21.05,282.534583333333,0.0456,-1553.7894,0.445066666666667,52.7837,4.400375,172.921841666667
2015-09-11,20.197,279.85875,14.3673,-1345.0539,0.534075,59.9772,8.26282916666667,153.385791666667
2015-09-12,20.56,278.880833333333,1567.1106,-1125.6387,0.6040125,295.9184,12.7746333333333,112.351604166667
2015-09-13,27.825,279.999791666667,3844.3116,-659.6326,0.966375,644.6261,13.5011583333333,55.1291875
